movie_title,sadness,joy,love,anger,fear,surprise
Apocalypse_Z__The_Beginning_of_the_End_subtitle,0.238320246,0.489162869,0.007385002,0.20657637,0.055709467,0.002846019
Attack_on_Titan__THE_LAST_ATTACK_subtitle,0.122848531,0.46005312,0.018140064,0.309517949,0.078437653,0.01100268
Attraction_subtitle,0.107022744,0.547054572,0.010563928,0.222242144,0.101683563,0.011433055
Automata_subtitle,0.091693241,0.457984876,0.015197045,0.314649656,0.10918962,0.011285566
Away_subtitle,0.504164219,0.078226358,0.021990579,0.300068349,0.09189406,0.00365649
A_Good_Day_to_Die_Hard_subtitle,0.075592432,0.528764282,0.014508763,0.282664142,0.084096675,0.014373707
A_Greyhound_of_a_Girl_subtitle,0.098124035,0.552467576,0.028057541,0.228216301,0.080371703,0.012762846
A_Separation_subtitle,0.124049308,0.364773865,0.013073606,0.372970087,0.116445003,0.008688131
A_Serbian_Film_subtitle,0.124723105,0.468908239,0.022748318,0.295802653,0.07557743,0.012240253
A_Simple_Favor_subtitle,0.109439207,0.498783743,0.027759644,0.273838392,0.077202243,0.01297677
Bait_subtitle,0.109076863,0.549318924,0.033201053,0.230587081,0.069267367,0.00854871
Baksa_Badal_subtitle,0.100331966,0.528877628,0.018283342,0.271769124,0.072915078,0.007822865
Battleship_Potemkin_subtitle,0.096794327,0.537797872,0.030519983,0.239124109,0.083861293,0.011902417
Below_Her_Mouth_subtitle,0.108215372,0.467747645,0.042086737,0.291620937,0.074000957,0.016328356
Benedetta_subtitle,0.110092028,0.458620964,0.03423988,0.311957358,0.076607284,0.008482488
Better_Man_subtitle,0.106664686,0.531748042,0.0327258,0.26954397,0.046706792,0.012610708
Beyond_Skyline_subtitle,0.079158808,0.567110614,0.014230764,0.264346227,0.062451713,0.012701876
Big_Bad_Wolves_subtitle,0.095117414,0.452507855,0.018857389,0.326405568,0.093820346,0.013291426
Big_Game_subtitle,0.098592173,0.616183637,0.013403704,0.220793647,0.045935184,0.00509166
Blackbird_Blackbird_Blackberry_subtitle,0.136970259,0.462738886,0.031202248,0.265897033,0.094244324,0.008947254
Black_Book_subtitle,0.102490149,0.483847863,0.021384788,0.296793957,0.085789065,0.009694176
Blood_Tide_subtitle,0.097085306,0.464705195,0.020283992,0.312320768,0.094936242,0.010668494
Bridget_Jones__Mad_About_the_Boy_subtitle,0.086343744,0.588415423,0.029467574,0.220551798,0.060788562,0.014432896
Brimstone_subtitle,0.096388035,0.489817045,0.029830963,0.315651312,0.060499235,0.007813407
Bring_Them_Down_subtitle,0.141808031,0.284987485,0.012660762,0.455249404,0.09266922,0.012625096
Burning_Betrayal_subtitle,0.744431436,0.034049232,0.007078022,0.183683202,0.028545832,0.002212186
Bye_Bye_Tiberias_subtitle,0.146969305,0.425402824,0.029419407,0.274154693,0.113179203,0.010874568
Cairo_Station_subtitle,0.088853185,0.435350797,0.020122677,0.363911033,0.08130785,0.010454458
Calculator_subtitle,0.105772495,0.483075876,0.013204241,0.305467195,0.081767337,0.010712856
Caligula_subtitle,0.096149539,0.534153226,0.027836972,0.249287658,0.07874744,0.01382516
Captain_America__Brave_New_World_subtitle,0.0906437,0.504866759,0.014827375,0.296229524,0.081980356,0.011452285
Chalet_Girl_subtitle,0.089413177,0.587166746,0.023213877,0.223490615,0.062056889,0.014658695
Charlie_Countryman_subtitle,0.096549044,0.491665734,0.024366895,0.294682017,0.076267259,0.016469052
Chasing_the_Wind_subtitle,0.082692334,0.583983102,0.024379816,0.224760564,0.07301368,0.011170506
Chernobyl__Abyss_subtitle,0.097302,0.530144201,0.018535113,0.252244134,0.091148349,0.010626203
Chotushkone_subtitle,0.095624957,0.471958196,0.019175983,0.328099415,0.072368296,0.012773156
Chungking_Express_subtitle,0.126372452,0.456485903,0.026090479,0.281303824,0.099440969,0.010306377
Cirkus_Columbia_subtitle,0.119752945,0.447070191,0.012845522,0.309536479,0.098981656,0.011813203
City_of_God_subtitle,0.091493841,0.422108292,0.020899578,0.382498237,0.07370618,0.00929387
Cleaners_subtitle,0.103875594,0.559709021,0.017896065,0.239998535,0.068512739,0.010008045
Cleaner_subtitle,0.006675038,0.982500494,0.004070115,0.004491482,0.001632056,0.000630674
Close_subtitle,0.084799109,0.57817616,0.024208816,0.223301037,0.074985211,0.014529667
Come_and_See_subtitle,0.084843685,0.394172949,0.02257119,0.401454493,0.085526567,0.011431115
Contagion_subtitle,0.109884007,0.502841917,0.016038285,0.238799831,0.122426021,0.010009937
Counterattack_subtitle,0.108571198,0.48213354,0.01626912,0.29612029,0.088573185,0.008332667
Creation_of_the_Gods_I__Kingdom_of_Storms_subtitle,0.11595324,0.426676578,0.020718878,0.35708072,0.071199951,0.008370632
Crossing_subtitle,0.093254172,0.466394882,0.021553189,0.308444147,0.097253887,0.013099725
Crouching_Tiger__Hidden_Dragon_subtitle,0.106209895,0.478693463,0.021449624,0.305087978,0.081030269,0.007528773
Cuckoo_subtitle,0.141353194,0.473566547,0.009963599,0.294067295,0.074208825,0.006840541
Dara_of_Jasenovac_subtitle,0.108373167,0.470349419,0.016686141,0.306278751,0.089824595,0.008487932
Dark_Waters_subtitle,0.096294761,0.430929075,0.029617316,0.353790382,0.078894388,0.01047408
Dear_Ex_subtitle,0.108836412,0.453947342,0.02021744,0.334081053,0.074685817,0.00823194
Dilwale_Dulhania_Le_Jayenge_subtitle,0.102071166,0.486626455,0.028973084,0.296934712,0.072958403,0.012436181
Dogman_subtitle,0.099688106,0.560685925,0.035281634,0.221110522,0.0716138,0.01162001
Dogtooth_subtitle,0.112135571,0.498957713,0.022025464,0.256677734,0.100334834,0.009868686
Dog_Soldiers_subtitle,0.092577381,0.459898445,0.018154862,0.347166646,0.071628881,0.010573789
Donbass_subtitle,0.089008004,0.454305312,0.019044105,0.346393156,0.082424628,0.008824794
Doom_subtitle,0.09658095,0.456519071,0.012036668,0.332375399,0.090657068,0.011830843
Dragonkeeper_subtitle,0.101170976,0.511614678,0.015284341,0.292429779,0.066521103,0.012979119
Dredd_subtitle,0.103387845,0.463294649,0.011808765,0.324330436,0.087254248,0.009924056
Drift_subtitle,0.105030751,0.518061487,0.018317989,0.258886447,0.086305137,0.013398187
El_Conde_subtitle,0.159791082,0.41818506,0.015541637,0.331479619,0.06912302,0.005879577
Embrace_of_the_Serpent_subtitle,0.116939736,0.426513505,0.019179187,0.328840647,0.099581348,0.008945579
Enemy_at_the_Gates_subtitle,0.111996562,0.508751121,0.019285899,0.273590136,0.077682899,0.008693383
Escape_subtitle,0.110609563,0.475092288,0.015893882,0.297283522,0.09356039,0.007560358
Everest_subtitle,0.083316677,0.64647119,0.017273525,0.181854345,0.061114664,0.009969598
Fireball_subtitle,0.093710017,0.546864244,0.065284659,0.283791905,0.008179148,0.002170043
Firebird_subtitle,0.110020311,0.484156994,0.026980553,0.290604415,0.07927328,0.008964447
Flight_Risk_subtitle,0.087920459,0.543452688,0.017706814,0.261313436,0.079291673,0.010314929
Flow_subtitle,0.003999708,0.022778776,0.005678204,0.014424615,0.925788164,0.027330499
Foxtrot_subtitle,0.143007154,0.436560379,0.02525763,0.279582198,0.105230257,0.010362381
