movie_title,sadness,joy,love,anger,fear,surprise
Contagion_reviews,0.2017177032054557,0.6068322744686157,0.005681081524623248,0.032139318636230506,0.14855368366503777,0.005075939717547347
Counterattack_reviews,0.002495419670594856,0.9727326929569244,0.005042721313657239,0.010860359674552456,0.004859677006606944,0.004009197393315844
Creation_of_the_Gods_I__Kingdom_of_Storms_reviews,0.07024486177033396,0.7842384402829339,0.008908627212804276,0.11838273492685403,0.015105831220353139,0.0031195183146337513
Crossing_reviews,0.14371010842181645,0.7767088201730267,0.012757823888310477,0.046935559106427,0.016416680072372975,0.0034710258233213893
Crouching_Tiger__Hidden_Dragon_reviews,0.03158482560538687,0.7893031179904938,0.03732098636683077,0.02487142971367575,0.1024189230724005,0.014500691299326718
Cuckoo_reviews,0.21939087456659132,0.45320875065922533,0.014747300714193641,0.18550974763828612,0.11967874898666354,0.007464571301724114
Dara_of_Jasenovac_reviews,0.21347452480242485,0.3009952555164798,0.008678940066602081,0.3287925583653204,0.14329976029047328,0.004758942435728386
Dark_Waters_reviews,0.17491325282026082,0.3576205999900897,0.14799792490278682,0.2128132367700649,0.09913065490157653,0.0075243258227904635
Dear_Ex_reviews,0.031470935815013944,0.6134049440734088,0.008605205267667771,0.23883617862593381,0.09889314966276289,0.008789551834343
Dilwale_Dulhania_Le_Jayenge_reviews,0.0037500689504668117,0.9838513433933258,0.0051618271972984076,0.003864638856612146,0.001106872718082741,0.0022653196938335896
Dogman_reviews,0.00867530053074006,0.9609380662441254,0.009238736296538264,0.013014728538109921,0.003610997380746994,0.004522135233855806
Dogtooth_reviews,0.06770195943369929,0.51328060656069,0.03899834349673862,0.2167406245051617,0.1392157338725935,0.024062736515170113
Dog_Soldiers_reviews,0.11631585486854117,0.5555853823413296,0.010982154296167815,0.17878556822931083,0.05187832306546625,0.08645274434820749
Donbass_reviews,0.12128446073271335,0.33218033996992746,0.02860896638070699,0.3811227094067726,0.11789825600862969,0.018905266710789875
Doom_reviews,0.09334161090966384,0.48423930805142,0.026677682075252826,0.22267514782638667,0.13635806436219286,0.03670820473106923
Dragonkeeper_reviews,0.10120761438738554,0.4642952620983124,0.024418708123266696,0.3532158170128241,0.05396742550656199,0.0028951924294233324
Dredd_reviews,0.09058453290563702,0.5537526319161631,0.05108963845092543,0.2233286373190243,0.05696641282732859,0.024278146774879286
Drift_reviews,0.2841990379771839,0.4004947303328663,0.012454738966577375,0.12580665236843439,0.15288720223179553,0.024157655352610163
El_Conde_reviews,0.11852776041439715,0.6360797801729747,0.026479279946735396,0.14116099740293028,0.06508430053375433,0.012667885043050105
Embrace_of_the_Serpent_reviews,0.14438687450331977,0.6824834278540504,0.03233750077481268,0.08342228308405228,0.03235404461582487,0.025015872291277913
Enemy_at_the_Gates_reviews,0.1442035261565691,0.44400406816717364,0.0482821037655632,0.2694442150231194,0.07011693240753536,0.023949142384888798
Escape_reviews,0.11545556211300816,0.6664788286822537,0.0032620667027206058,0.21105505443281597,0.002428638655045587,0.0013198454560349798
Everest_reviews,0.17630462965910107,0.5864209442403919,0.024511004007833365,0.11885780173515041,0.07103642733384802,0.022869201631692704
Fireball_reviews,0.23040405782133652,0.33570879123484093,0.0020998228574171662,0.22510896933575472,0.20330734143499285,0.003371024892355005
Firebird_reviews,0.09629305806759346,0.4690388589016428,0.07200285191980324,0.17454207301904848,0.18358610682896273,0.004537059946285028
Flight_Risk_reviews,0.19668279671771793,0.5631234382134408,0.0065564202491148575,0.1259820952943367,0.10191488935095372,0.005740349233525283
Flow_reviews,0.07666233486130035,0.8198355866263487,0.007784690448482122,0.06921305678718324,0.0227324298624548,0.0037719078420195727
Foxtrot_reviews,0.18053361468628282,0.3838610092152521,0.013424095093796495,0.3293554467672948,0.08614122299877636,0.0066846078962043975
Furiosa__A_Mad_Max_Saga_reviews,0.133877014719526,0.5882337712552967,0.029315456301610407,0.1752448695889346,0.046898543848505364,0.026430349428710868
Ghost_in_the_Shell_reviews,0.045994922261391034,0.6831251394591833,0.006828097700092353,0.08309868136788473,0.17366653866453194,0.007286622617883902
Ghost_Rider__Spirit_of_Vengeance_reviews,0.24750419646645955,0.5466112523690408,0.027410882240738954,0.12754971528708747,0.045545821484101676,0.005378134861806573
Gloria_Bell_reviews,0.06676019374281168,0.5994974739849568,0.10539438347332179,0.18280192876700313,0.040372249961365014,0.0051737437723204495
Going_Steady_reviews,0.017130647572533537,0.9245874285697937,0.007518740720115602,0.03293094893645806,0.014468913374003023,0.003363277248960609
GomBurZa_reviews,0.0009019726421684027,0.9788991808891296,0.01677294634282589,0.0011178967542946339,0.0004799374146386981,0.001827981206588447
Goodnight_Mommy_reviews,0.08337170662866397,0.5307026274258864,0.023022389013997533,0.1878879953768443,0.14829594757333822,0.026719337283760646
Guang_reviews,0.0008937581830347577,0.9744791587193807,0.02180964284343645,0.0011467022122815251,0.0006057283802268406,0.0010649867666264374
Handling_the_Undead_reviews,0.2616168689426212,0.356656171536694,0.01157014105757255,0.17483185274925614,0.13910823187047971,0.0562167600063341
Hansel___Gretel__Witch_Hunters_reviews,0.11270762427435936,0.6296539329147587,0.03974419271132016,0.1608502524116678,0.03466224951686551,0.022381739314369042
Hardcore_Henry_reviews,0.05667286442885017,0.6965336500211282,0.030420279145201155,0.13399777346057817,0.057603572605504715,0.0247718657854885
Hatching_reviews,0.05303632963397023,0.4596289531069083,0.006391003511251054,0.3414759343334784,0.1358377221881205,0.0036300695759968627
Hawa_reviews,0.04855123347778163,0.6775559859785747,0.014327218971523614,0.1639143959520832,0.08270841859645428,0.012942747521371423
Headshot_reviews,0.13482723516359812,0.6033015282948179,0.04914440806926589,0.13683848510429794,0.046862061683692,0.029026267628366013
Hellhound_reviews,0.0417383351466722,0.8491763526366817,0.011866716098868184,0.08099135178296517,0.01433354324156729,0.001893706968985498
Hell_River_reviews,0.0727791630779393,0.5163663103245199,0.11446293505141511,0.21953428405104206,0.05214496471453458,0.024712332338094712
Hotel_Mumbai_reviews,0.19332080544420302,0.637091496744408,0.00849575253848273,0.10870840735823059,0.04354963241180835,0.00883387413341552
Hotel_Rwanda_reviews,0.0042937111866194755,0.25639321451308206,0.24369706097058952,0.23716874583624303,0.25536797422682866,0.0030793051701039076
How_to_Make_Millions_Before_Grandma_Dies_reviews,0.193092281005674,0.6794091889306026,0.026821503367768052,0.05160969865220763,0.04576162258437013,0.003305750556618852
If_Only_I_Could_Hibernate_reviews,0.1741341913315969,0.5552132203816794,0.022613231970283847,0.17018312036256808,0.03211133522339738,0.045744927250780165
Inside_reviews,0.10230604062881968,0.5701215086478947,0.010895520582885688,0.15352404913250617,0.1326261566937319,0.030526714580547478
Inside_the_Yellow_Cocoon_Shell_reviews,0.336993372364139,0.5673758589704945,0.009130448716777291,0.07256663808154619,0.012236440943194215,0.0016972568409983069
Insurgent_reviews,0.17570323121708498,0.5255588173758952,0.03747513808320946,0.17481421556294663,0.07903331773150057,0.007415273328660987
In_Between_reviews,0.007265091044246219,0.931129664182663,0.013073191803414375,0.04518484353320673,0.001965946634300053,0.0013812268152832985
In_the_Lost_Lands_reviews,0.26215906569268554,0.5563410230568566,0.011969082911188403,0.10844785307667085,0.0562221922127286,0.004860787089758863
Iron_Mask_reviews,0.17510514807266495,0.4336891283902029,0.009160921229825666,0.28745679473504426,0.06913689280627296,0.025451132744395484
I_m_Not_a_Robot_reviews,0.07646324411533507,0.6097030678231802,0.012908259631201093,0.20989734098215454,0.05659657868506786,0.034431517539945035
I_m_Still_Here_reviews,0.14122159841603465,0.5360628657741472,0.006100127267252122,0.18110292643042547,0.13212621668519983,0.0033862547167310755
I_Spit_on_Your_Grave_2_reviews,0.25142497796332464,0.47184963410254566,0.005511651001870632,0.2622504798229784,0.005818014708347618,0.003145235008560121
I__the_Executioner_reviews,0.059083065778395394,0.9155043661594391,0.0032313716365024447,0.010392288284492679,0.010169886892981594,0.001618992377188988
Jackpot_Island___Kumanthong_Returns_reviews,0.34870435632765295,0.29681866616010666,0.008527325978502632,0.3023013511672616,0.033557843021117154,0.01009047154802829
Jeepers_Creepers__Reborn_reviews,0.14883772165151588,0.48650232467266236,0.009777898386613849,0.2120474825205747,0.13611545388223878,0.006719119475318995
Killer_Mermaid_reviews,0.08806959726974707,0.7553134343840859,0.012000016002055032,0.09297318073610465,0.0484791027733026,0.003164655521907138
Kill_reviews,0.09231763853369138,0.636618152511521,0.008823701431258367,0.17924049531575292,0.019510159463747047,0.06348985493577157
Kirikou_and_the_Sorceress_reviews,0.0046847806920090485,0.9082671834362878,0.003407299091729025,0.07530328969652247,0.005565502907201234,0.0027719148913294906
KL_Special_Force_reviews,0.2184888492047321,0.171465584076941,0.2147131017409265,0.30611176445381716,0.08265983601449989,0.006560862384503707
Kronk_s_New_Groove_reviews,0.07443828444229439,0.9071447646076028,0.006007319760762833,0.006497219384817237,0.0019209795176390219,0.003991421851837499
Kung_Fu_Hustle_reviews,0.02569482046075993,0.6246841406423805,0.11632635194756505,0.20354823449937007,0.025872652244288474,0.0038738116402075523
Kursk_reviews,0.10910149867413566,0.6039079363108613,0.004490999439440202,0.05261277296813205,0.22711197457101662,0.002774837543256581
Last_Sentinel_reviews,0.20579706042772158,0.7567880659364163,0.0045176758896559475,0.024441369727719577,0.005963927117409185,0.0024919066810980437
Law_of_Tehran_reviews,0.02021709131076932,0.5631498463917524,0.010968384551233612,0.26543972923536785,0.1328508895530831,0.00737406042026123
Leprechaun_Returns_reviews,0.2396131959360312,0.4595763500838075,0.007116409112795201,0.18586616716279156,0.05490915839361739,0.05291872783324353
Let_Go_reviews,0.07512765932187904,0.530796448176261,0.006157206851639785,0.11533313314430416,0.2682566283547203,0.004328971743234433
Let_It_Snow_reviews,0.0774453553603962,0.6310026614616314,0.007679601782001555,0.17165749648120254,0.10642277706453267,0.005792114194870616
Life_Is_Beautiful_reviews,0.018358727179778118,0.9637410442034403,0.003335664669672648,0.009161412289055685,0.003507275638791422,0.001895883760880679
Lilo___Stitch_2__Stitch_Has_a_Glitch_reviews,0.2852663704252336,0.655306261673104,0.007358048023888841,0.035229334818723146,0.008537079724192154,0.008302954149257857
Long_Live_Love__reviews,0.06229533772316894,0.6241013422342283,0.145466167097246,0.018982157967652062,0.009530376152335,0.13962465940442467
Mad_Max__Fury_Road_reviews,0.06411160148559725,0.6059728473761946,0.03135610911286912,0.23086222502121284,0.041094022125479523,0.026603204498582004
Malena_reviews,0.005913128732407296,0.7973136178810488,0.09968868575312874,0.011346027461430904,0.006498868370809677,0.07923968222563747
Man_in_Love_reviews,0.04038091579092328,0.8145424615253102,0.06134214640637352,0.0638063003954647,0.016383017201653936,0.0035451606646264818
Maria_Full_of_Grace_reviews,0.02787517663091421,0.8912190198898315,0.006283700893012186,0.04782064511285474,0.021705477168628324,0.005096032090174655
Masameer__The_Movie_reviews,0.03388885624008253,0.8143313229084015,0.03569227666594088,0.06731895534321666,0.04482984234346077,0.0039387641823850576
Mavka__The_Forest_Song_reviews,0.007323438291099261,0.6278820310465314,0.11992438129064711,0.16509721749885517,0.07770753248901614,0.0020653835116800938
May_December_January_reviews,0.1228176364534663,0.5783292016191087,0.12452425366139104,0.03902458990843774,0.11118990613512919,0.024114403514400255
Memoir_of_a_Snail_reviews,0.19251437818214376,0.5825946316108457,0.02216607537411619,0.09558792854416727,0.06772740946022775,0.039409579879550925
Mickey_17_reviews,0.06038715455472881,0.5877513491208307,0.04102723528250443,0.22289955982817516,0.052314275956282824,0.03562041018337298
Midway_reviews,0.15909814831229596,0.6067965712991281,0.030872926653046306,0.135223067107745,0.05856930691788875,0.009439982864023477
Mirror_reviews,0.08606116473674774,0.6226431131362915,0.01158066838979721,0.16179731488227844,0.10790953785181046,0.010008164681494236
Moana_2_reviews,0.09879342732109272,0.7459575125159552,0.01983573293993966,0.11392522496260846,0.01815119056398264,0.003336900016830231
Monos_reviews,0.15469350132965096,0.537225766331782,0.02569199476177649,0.17824677552683474,0.09688279569430354,0.0072591863942458685
Mortal_Engines_reviews,0.10120533893476366,0.5024132144612234,0.09268949747343573,0.1883255122622752,0.07163270878703082,0.04373372589691064
Mr__Jones_reviews,0.10672747638846676,0.7101633444858285,0.007983253024017008,0.0949223929693779,0.0774331506377516,0.002770381106529385
Mr__Nobody_reviews,0.18410531360132154,0.6498390318476595,0.004982529216795229,0.11352161564282141,0.0435743710360839,0.003977135266177356
Mufasa__The_Lion_King_reviews,0.06628017651019036,0.6903403653705027,0.07662785103093483,0.11963405248388881,0.03727787838488439,0.009839683974860236
Murder_Company_reviews,0.06374927647670524,0.7612173818051815,0.008172323694452643,0.13281070839406717,0.028877660871431645,0.0051726231985311545
Mustang_reviews,0.10987788080456085,0.5378320789095596,0.00846060832797472,0.2989153146566726,0.040914675966632785,0.003999437530486223
My_Fault_reviews,0.07528753372697303,0.5597604819788382,0.03422993746621964,0.2845095597350827,0.039239922466759496,0.006972556566604628
My_Favourite_Cake_reviews,0.11657299451656979,0.506891427773305,0.1033028198342601,0.11821450379846449,0.06778686102585528,0.08723138797160407
Neruda_reviews,0.17328517310064248,0.557354079229602,0.023903039191888336,0.18306920447503217,0.05554532369812174,0.006843186611755907
Nineteen_Eighty_Four_reviews,0.2839350872839402,0.3592279921729295,0.008913410234353727,0.20711508827350503,0.12195539372762487,0.018853027368008736
Nobody_Sleeps_in_the_Woods_Tonight_reviews,0.052879090755595826,0.5849596901486317,0.054879336569380634,0.1257047169104529,0.13920686873946883,0.042370337784329117
Nomos_4000_reviews,0.07106749713420868,0.8210978507995605,0.01822607032954693,0.0741394180804491,0.012268114369362593,0.003201146377250552
Non_Negotiable_reviews,0.42200356498360636,0.28624058729037644,0.004940978833474219,0.14062018916010857,0.1342488441616297,0.011945887701585889
November_reviews,0.06542487221886403,0.504960355849471,0.008705947524867952,0.1910590478742961,0.17681905760546215,0.05303068775683641
No_Other_Land_reviews,0.1875610964000976,0.3495169211922574,0.0098304528425703,0.35515577694956935,0.07695280131038969,0.020982952185741234
Number_24_reviews,0.1576693310693372,0.5374304812867194,0.07259126217104495,0.14887954206496942,0.07981761174305575,0.003611779210041277
Oddity_reviews,0.08095819950436375,0.5954375870725406,0.00856033675206293,0.18872047767009853,0.11862110917406556,0.007702266315131315
Once_Upon_a_Time_in_Anatolia_reviews,0.02535332501348522,0.6417611670525124,0.006808991996674902,0.1795520831235788,0.13910585425199112,0.007418631420781215
Once_Upon_a_Time_in_the_West_reviews,0.06773475514364691,0.6080583681614371,0.01648129832028644,0.2625797864066044,0.024436204756966617,0.020709572256237152
On_the_Path_reviews,0.009973904117941856,0.7790043354034424,0.14742237329483032,0.022226132452487946,0.03405577316880226,0.007317426148802042
Outside_reviews,0.16855094017551486,0.5761474597060846,0.008539386940861328,0.14132806849213214,0.09969922784593008,0.005734910997691461
OVERLORD__The_Sacred_Kingdom_reviews,0.02323416758251066,0.6621301590154568,0.03528502866781006,0.26277442191106576,0.014023621353165558,0.0025526152069990835
Paddington_in_Peru_reviews,0.18612302250942406,0.584378389420669,0.019974175752226816,0.1158566892285038,0.0862577858815375,0.007409923995038736
Panama_reviews,0.1495460018570731,0.46091250033657016,0.05657250266889796,0.17894385479954317,0.1486779555898944,0.005347184856777619
Pan_s_Labyrinth_reviews,0.021685225325200008,0.6668649298371747,0.01982966240029782,0.2573067088087555,0.030595986814660137,0.003717486219102284
Parasite_reviews,0.10397066092553996,0.6750407722289768,0.030088887662802846,0.13010557240033258,0.04241152018499352,0.018382589481472856
PAW_Patrol__The_Mighty_Movie_reviews,0.01783276006712445,0.649140947365335,0.07485649877760027,0.11490763597456473,0.006153415614140353,0.13710871458585774
Percy_Jackson___the_Olympians__The_Lightning_Thief_reviews,0.4956323625752702,0.3243677737656981,0.008889441983774305,0.154107403755188,0.013279984518885613,0.0037229716079309584
Perfume__The_Story_of_a_Murderer_reviews,0.15147215525050545,0.30125998104146373,0.13957934133294556,0.12193213131589194,0.19978295787910205,0.0859734095283784
Pieces_of_a_Woman_reviews,0.1906434429138244,0.5901672223017158,0.027850746500917012,0.09899453998514218,0.06703963027894133,0.025304416048584244
Pleasure_reviews,0.006681254848704806,0.6925858231926603,0.12414989295315795,0.025849083991488442,0.14598953827849723,0.004744393035902509
Queen_of_Hearts_reviews,0.1309157413779758,0.5292385246184673,0.056907583054328595,0.23092578775614647,0.023788262528422123,0.02822408072397058
Quo_Vadis__Aida__reviews,0.17327619763673283,0.49744914835901,0.007028001174330711,0.19485451060754713,0.12331695547472918,0.004075224723783322
Ready_or_Not_reviews,0.08650336950414189,0.5856016999573959,0.021295355087347038,0.2002777926448057,0.08148259376720685,0.02483918213264962
Revelations_reviews,0.015401875585666858,0.9419975876808167,0.011616577045060694,0.01790022719069384,0.006167834624648094,0.00691587635083124
Riders_of_Justice_reviews,0.05260817421367392,0.7081869350855842,0.017377814517685157,0.13675817528136952,0.04178432066349641,0.04328460966387544
Rio_2_reviews,0.28480844001751393,0.4887957540922798,0.04758704960113391,0.15149111923528835,0.02190104181499919,0.0054166381669347174
Robin_Hood_reviews,0.2255033885116323,0.310195399281968,0.010066985789827803,0.3567040799410149,0.08890215092625502,0.00862798734721894
Room_in_Rome_reviews,0.33259280599304475,0.2729217560554389,0.007820228216587566,0.35619545832742006,0.024981783630209975,0.005487994712893851
Room_reviews,0.07444171266531786,0.6049992446859296,0.0412970888419435,0.12322308825633417,0.12096528611056363,0.03507358050152946
RRR_reviews,0.07048989931087292,0.5861789752235806,0.03471256891551744,0.21655025767160307,0.042687448828348705,0.04938083964746035
Rubikon_reviews,0.04817610117606819,0.776801531513532,0.010511087952181697,0.11706393918332954,0.04111528384479849,0.006332070120455076
R_M_N__reviews,0.33036956896207165,0.5500204898416996,0.06579932133068464,0.021816850589987422,0.029466054219353412,0.0025277039676439017
SAS__Red_Notice_reviews,0.13363573754815242,0.4675746703735338,0.02745259869754171,0.24072655679013294,0.12557037245446387,0.00504004774400248
SeeFood_reviews,0.21806263109569304,0.36170923709869385,0.006656708507632304,0.3231946967009987,0.03466135696674298,0.05571539965707676
Severance_reviews,0.01523038459096202,0.6992889203186343,0.026061212294735014,0.22921952616276317,0.010103510476734587,0.020096461408109844
Shirkers_reviews,0.09829265368171036,0.8604053109884262,0.02177364128874615,0.010249685205053538,0.005535484204301611,0.0037432100216392428
Sicario__Day_of_the_Soldado_reviews,0.08606294604043277,0.599090715407926,0.023272080339458105,0.1792352595532845,0.10727041564532555,0.005068568312812463
Sisu_reviews,0.09745190241767591,0.5563059957865232,0.013085776472687197,0.28358611988369375,0.045476410611742506,0.00409379404556321
